0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047197551196597631e+00,1.047197551196597631e+00
2.500000000000000052e-03,-1.414498283907268152e-02,-9.875717724571816565e-08,1.047179869911325722e+00,1.047197551129348314e+00
5.000000000000000104e-03,-2.828937869412567058e-02,-7.845659416096795818e-07,1.047126826827244894e+00,1.047197550157382917e+00
7.499999999999999722e-03,-4.243263066125395333e-02,-2.614640339020484887e-06,1.047038424018022162e+00,1.047197546206040331e+00
1.000000000000000021e-02,-5.657414824437563550e-02,-6.180314976603491542e-06,1.046914665148201973e+00,1.047197535608857866e+00
1.250000000000000069e-02,-7.071335176081211538e-02,-1.206285083869480833e-05,1.046755555261154491e+00,1.047197513317629003e+00
1.499999999999999944e-02,-8.484966018463749315e-02,-2.084586543097510764e-05,1.046561100862054561e+00,1.047197472817199104e+00
1.750000000000000167e-02,-9.898249058982372395e-02,-3.311631023720161652e-05,1.046331309980916169e+00,1.047197406057369440e+00
2.000000000000000042e-02,-1.131112581213981894e-01,-4.946452147319342922e-05,1.046066192015751239e+00,1.047197303608270014e+00
2.249999999999999917e-02,-1.272353763710335484e-01,-7.048356075494925232e-05,1.045765757725025225e+00,1.047197154672221631e+00
2.500000000000000139e-02,-1.413542554781485328e-01,-9.677254697983627644e-05,1.045430019421393686e+00,1.047196946867853695e+00
2.750000000000000014e-02,-1.554673023018659506e-01,-1.289363546114555021e-04,1.045058990990638481e+00,1.047196666213515259e+00
2.999999999999999889e-02,-1.695739214204832201e-01,-1.675838602369682858e-04,1.044652687980716088e+00,1.047196297051177005e+00
3.250000000000000111e-02,-1.836735126918385419e-01,-2.133322285131387193e-04,1.044211127174549336e+00,1.047195822426574940e+00
3.500000000000000333e-02,-1.977654723975061646e-01,-2.668049014225142576e-04,1.043734326812458146e+00,1.047195223890478255e+00
3.749999999999999861e-02,-2.118491935168984597e-01,-3.286311162505178569e-04,1.043222306708084357e+00,1.047194481387841103e+00
4.000000000000000083e-02,-2.259240627911688892e-01,-3.994510622875678931e-04,1.042675088249831239e+00,1.047193573190053906e+00
4.250000000000000305e-02,-2.399894629817734548e-01,-4.799119144462778890e-04,1.042092694332551694e+00,1.047192476014908724e+00
4.499999999999999833e-02,-2.540447724162637200e-01,-5.706686319991078650e-04,1.041475149374892384e+00,1.047191164996141621e+00
4.750000000000000056e-02,-2.680893617843883581e-01,-6.723895925803179477e-04,1.040822479441118720e+00,1.047189613469506231e+00
5.000000000000000278e-02,-2.821225980444533321e-01,-7.857497219947872811e-04,1.040134712089501257e+00,1.047187793239008791e+00
5.249999999999999806e-02,-2.961438414776045303e-01,-9.114356778144823206e-04,1.039411876500579313e+00,1.047185674351672979e+00
5.500000000000000028e-02,-3.101524445747922965e-01,-1.050147810703693819e-03,1.038654003538619808e+00,1.047183224989615580e+00
5.750000000000000250e-02,-3.241477549688623894e-01,-1.202594999582751612e-03,1.037861125598926293e+00,1.047180411738179107e+00
5.999999999999999778e-02,-3.381291137351423726e-01,-1.369497643910984330e-03,1.037033276690536798e+00,1.047177199440710194e+00
6.250000000000000000e-02,-3.520958549331557053e-01,-1.551588470065572633e-03,1.036170492455844583e+00,1.047173551164107153e+00
6.500000000000000222e-02,-3.660473049652388511e-01,-1.749613672712104677e-03,1.035272810245011943e+00,1.047169428067947106e+00
6.750000000000000444e-02,-3.799827818721781547e-01,-1.964334170389145807e-03,1.034340269205541674e+00,1.047164789246944894e+00
7.000000000000000666e-02,-3.939015955870208141e-01,-2.196525123476467285e-03,1.033372910141254541e+00,1.047159591979136994e+00
7.249999999999999500e-02,-4.078030472490625780e-01,-2.446977156500823505e-03,1.032370775597444723e+00,1.047153791576112214e+00
7.499999999999999722e-02,-4.216864287716318715e-01,-2.716497120190293057e-03,1.031333909884955213e+00,1.047147341340706639e+00
7.749999999999999944e-02,-4.355510241627202905e-01,-3.005905786314467219e-03,1.030262359084663792e+00,1.047140192558758898e+00
8.000000000000000167e-02,-4.493961117143005501e-01,-3.316034022801358280e-03,1.029156171043504209e+00,1.047132294505550787e+00
8.250000000000000389e-02,-4.632209592041827140e-01,-3.647731193062329555e-03,1.028015395438554913e+00,1.047123594334138375e+00
8.500000000000000611e-02,-4.770248253933435101e-01,-4.001862541707844508e-03,1.026840083779801072e+00,1.047114037070094650e+00
8.750000000000000833e-02,-4.908069596202280782e-01,-4.379309918298735296e-03,1.025630289445551790e+00,1.047103565549040605e+00
8.999999999999999667e-02,-5.045666009583275047e-01,-4.780973275770447270e-03,1.024386067739210704e+00,1.047092120316449826e+00
9.249999999999999889e-02,-5.183029790141568949e-01,-5.207769251429420800e-03,1.023107475853551884e+00,1.047079639690949637e+00
9.500000000000000111e-02,-5.320153133685390223e-01,-5.660632160808197130e-03,1.021794572911493448e+00,1.047066059692403073e+00
9.750000000000000333e-02,-5.457028136707577914e-01,-6.140513847336446021e-03,1.020447419998378846e+00,1.047051313984773913e+00
1.000000000000000056e-01,-5.593646804982208565e-01,-6.648382206511759505e-03,1.019066080211219250e+00,1.047035333788532308e+00
1.025000000000000078e-01,-5.730001037255342267e-01,-7.185224018223825698e-03,1.017650618645455918e+00,1.047018047905123206e+00
1.049999999999999961e-01,-5.866082627947536432e-01,-7.752044490473792258e-03,1.016201102429416414e+00,1.046999382655894539e+00
1.074999999999999983e-01,-6.001883267827504698e-01,-8.349867156031441640e-03,1.014717600753983318e+00,1.046979261829480201e+00
1.100000000000000006e-01,-6.137394549223880169e-01,-8.979732990720152436e-03,1.013200184914650359e+00,1.046957606606544022e+00
1.125000000000000028e-01,-6.272607956666598206e-01,-9.642702033370760539e-03,1.011648928314194285e+00,1.046934335556356732e+00
1.150000000000000050e-01,-6.407514867764918520e-01,-1.033985324819054231e-02,1.010063906493017694e+00,1.046909364582906399e+00
1.175000000000000072e-01,-6.542106554176995159e-01,-1.107228437079433268e-02,1.008445197158052808e+00,1.046882606873515753e+00
1.199999999999999956e-01,-6.676374189661020697e-01,-1.184111053529172605e-02,1.006792880222454833e+00,1.046853972827226809e+00
1.224999999999999978e-01,-6.810308839331798980e-01,-1.264746613591621188e-02,1.005107037815166526e+00,1.046823370039517087e+00
1.250000000000000000e-01,-6.943901460938146641e-01,-1.349250461986969615e-02,1.003387754309751800e+00,1.046790703250986443e+00
1.275000000000000022e-01,-7.077142906923620247e-01,-1.437739820657127528e-02,1.001635116486167432e+00,1.046755874060108837e+00
1.300000000000000044e-01,-7.210023931988827073e-01,-1.530333629095574112e-02,9.998492129169115339e-01,1.046718782010401583e+00
1.325000000000000067e-01,-7.342535186855758678e-01,-1.627152710006568234e-02,9.980301351991625047e-01,1.046679322406523838e+00
1.350000000000000089e-01,-7.474667215728306724e-01,-1.728319763623716379e-02,9.961779768947238711e-01,1.046637388194676888e+00
1.375000000000000111e-01,-7.606410461120337585e-01,-1.833959305571067344e-02,9.942928339893288836e-01,1.046592869147087823e+00
1.400000000000000133e-01,-7.737755284164568037e-01,-1.944197316573769568e-02,9.923748049342320243e-01,1.046545651783783226e+00
1.425000000000000155e-01,-7.868691937117000545e-01,-2.059161716704020414e-02,9.904239905898994945e-01,1.046495619478497785e+00
1.449999999999999900e-01,-7.999210566503878184e-01,-2.178982311102111574e-02,9.884404942324530596e-01,1.046442652446551769e+00
1.474999999999999922e-01,-8.129301217360098697e-01,-2.303790716871934388e-02,9.864244215623513279e-01,1.046386627728525864e+00
1.499999999999999944e-01,-8.258953833229212282e-01,-2.433720363080972907e-02,9.843758807043889725e-01,1.046327419190261843e+00
1.524999999999999967e-01,-8.388158267300334092e-01,-2.568906301188814134e-02,9.822949822962595556e-01,1.046264897363407886e+00
1.549999999999999989e-01,-8.516904333965295004e-01,-2.709484327446412544e-02,9.801818398985466807e-01,1.046198928707247733e+00
1.575000000000000011e-01,-8.645181736435132436e-01,-2.855592215001131334e-02,9.780365694191179848e-01,1.046129376645054343e+00
1.600000000000000033e-01,-8.772980082974193294e-01,-3.007369437561387138e-02,9.758592892422218723e-01,1.046056101331657828e+00
1.625000000000000056e-01,-8.900288900333965803e-01,-3.164956940806086527e-02,9.736501203516262359e-01,1.045978959431934863e+00
1.650000000000000078e-01,-9.027097663963680185e-01,-3.328496628431900500e-02,9.714091866307557055e-01,1.045897803581143704e+00
1.675000000000000100e-01,-9.153395752370035998e-01,-3.498132138600613256e-02,9.691366144092631307e-01,1.045812483200215137e+00
1.700000000000000122e-01,-9.279172459015940788e-01,-3.674008641513865775e-02,9.668325325812425763e-01,1.045722844283200503e+00
1.725000000000000144e-01,-9.404417012428800682e-01,-3.856272493083214015e-02,9.644970727353642248e-01,1.045628729161945492e+00
1.750000000000000167e-01,-9.529118626908326117e-01,-4.045070359998419879e-02,9.621303694571177179e-01,1.045529975958779723e+00
1.774999999999999911e-01,-9.653266419536251641e-01,-4.240550651673158367e-02,9.597325598341501784e-01,1.045426419482264668e+00
1.799999999999999933e-01,-9.776849434477130618e-01,-4.442863100950066035e-02,9.573037836011103474e-01,1.045317890964906793e+00
1.824999999999999956e-01,-9.899856666505054692e-01,-4.652158354503212190e-02,9.548441832421227238e-01,1.045204217876165798e+00
1.849999999999999978e-01,-1.002227711189492609e+00,-4.868587085380587237e-02,9.523539041975151997e-01,1.045085223544449216e+00
1.875000000000000000e-01,-1.014409969178817983e+00,-5.092301329376135860e-02,9.498330945525191860e-01,1.044960727726329974e+00
1.900000000000000022e-01,-1.026531327976482943e+00,-5.323454002876235047e-02,9.472819051378553734e-01,1.044830546422089501e+00
1.925000000000000044e-01,-1.038590674675297310e+00,-5.562198109669725526e-02,9.447004896268437202e-01,1.044694491694177385e+00
1.950000000000000067e-01,-1.050586891596877459e+00,-5.808687537391970385e-02,9.420890044430291210e-01,1.044552371840341776e+00
1.975000000000000089e-01,-1.062518856924814070e+00,-6.063076945392228273e-02,9.394476087723540036e-01,1.044403991370762563e+00
2.000000000000000111e-01,-1.074385450590603419e+00,-6.325520718270039033e-02,9.367764646612649626e-01,1.044249150822664340e+00
2.025000000000000133e-01,-1.086185550696711744e+00,-6.596173602158972304e-02,9.340757369583394532e-01,1.044087646870722086e+00
2.050000000000000155e-01,-1.097918031896638169e+00,-6.875190992886799635e-02,9.313455932878347276e-01,1.043919272377091367e+00
2.075000000000000178e-01,-1.109581770844355830e+00,-7.162727958412917761e-02,9.285862040961461172e-01,1.043743816299625315e+00
2.099999999999999922e-01,-1.121175646344765298e+00,-7.458939211771231648e-02,9.257977426527387310e-01,1.043561063689971702e+00
2.124999999999999944e-01,-1.132698534665252277e+00,-7.763979954223174107e-02,9.229803850210935856e-01,1.043370795752895486e+00
2.149999999999999967e-01,-1.144149313715603355e+00,-8.078005119094541775e-02,9.201343100674780340e-01,1.043172789824563962e+00
2.174999999999999989e-01,-1.155526869115766520e+00,-8.401168267750787344e-02,9.172596994493251721e-01,1.042966819385331423e+00
2.200000000000000011e-01,-1.166830082985477857e+00,-8.733623629316097925e-02,9.143567376367035537e-01,1.042752654036117610e+00
2.225000000000000033e-01,-1.178057841293651542e+00,-9.075524760153978743e-02,9.114256118878003576e-01,1.042530059533097964e+00
2.250000000000000056e-01,-1.189209038178436595e+00,-9.427023741286494340e-02,9.084665121883435113e-01,1.042298797893016271e+00
2.275000000000000078e-01,-1.200282569752535000e+00,-9.788272324526720025e-02,9.054796313235611294e-01,1.042058627269591087e+00
2.300000000000000100e-01,-1.211277336520202308e+00,-1.015942148750041407e-01,9.024651648570966023e-01,1.041809301988879000e+00
2.325000000000000122e-01,-1.222192244802992267e+00,-1.054062116860491755e-01,8.994233111117605484e-01,1.041550572582806256e+00
2.350000000000000144e-01,-1.233026207586952028e+00,-1.093202006991439573e-01,8.963542710488627829e-01,1.041282186011855293e+00
2.375000000000000167e-01,-1.243778145478167341e+00,-1.133376551782954295e-01,8.932582483613531465e-01,1.041003885490760172e+00
2.399999999999999911e-01,-1.254446987607423791e+00,-1.174600329661065479e-01,8.901354494665585371e-01,1.040715410500625993e+00
2.424999999999999933e-01,-1.265031672441266686e+00,-1.216887748971807737e-01,8.869860834738755306e-01,1.040416496847738514e+00
2.449999999999999956e-01,-1.275531144013685836e+00,-1.260253111880305366e-01,8.838103620777666425e-01,1.040106876871545571e+00
2.474999999999999978e-01,-1.285944354957925917e+00,-1.304710560858228785e-01,8.806084995903283863e-01,1.039786279377959755e+00
