1.000000000000000056e-01,-5.721315312812446097e-01,-9.020315233434056043e-03,1.019853158455075404e+00,1.049677243506526469e+00,4.887014454930133783e-03,5.511390717604689772e-03,1.950016832449144935e-03,2.143160998822479443e-03
1.025000000000000078e-01,-5.857119916161995787e-01,-9.651550115913135053e-03,1.018466047359150251e+00,1.049718902204880511e+00,5.040363340659310618e-03,5.715823422593450769e-03,1.987046483891867239e-03,2.193726220809156125e-03
1.049999999999999961e-01,-5.992661164070116619e-01,-1.031459955539622449e-02,1.017032908563641591e+00,1.049748173152666109e+00,5.196569680547740398e-03,5.926149626275627191e-03,2.023494941026411555e-03,2.244249653185584857e-03
1.074999999999999983e-01,-6.127878651131521970e-01,-1.099941839525014377e-02,1.015632364223862938e+00,1.049831171162308729e+00,5.355725549990665406e-03,6.142584153803740989e-03,2.059345090900998720e-03,2.294726941053395770e-03
1.100000000000000006e-01,-6.262879355934540815e-01,-1.172969951168977357e-02,1.014101895713909185e+00,1.049831282108450781e+00,5.517916209357527288e-03,6.365333381887459951e-03,2.094606660685049797e-03,2.345142405900329987e-03
1.125000000000000028e-01,-6.397505187340581934e-01,-1.247574595124272684e-02,1.012653756935946614e+00,1.049925436352579844e+00,5.683244216011445332e-03,6.594632445815300052e-03,2.129231301924894466e-03,2.395505674984447272e-03
1.150000000000000050e-01,-6.531926003731894914e-01,-1.327546287695201103e-02,1.011039094608247702e+00,1.049907326238915140e+00,5.851790685996130503e-03,6.830687433836655185e-03,2.163259278415236454e-03,2.445787527028998182e-03
1.175000000000000072e-01,-6.666024999342051727e-01,-1.410877287861160047e-02,1.009401015282104463e+00,1.049895271148588050e+00,6.023664884386010360e-03,7.073747368390911547e-03,2.196622742490921248e-03,2.496006552764997236e-03
1.199999999999999956e-01,-6.799741160323196087e-01,-1.496302393261017896e-02,1.007821550064772254e+00,1.049955515457062338e+00,6.198961048176993005e-03,7.324045064706919024e-03,2.229338214998050592e-03,2.546145167138823707e-03
1.224999999999999978e-01,-6.933201712417802476e-01,-1.586987717758344199e-02,1.006111812094051539e+00,1.049934805814959571e+00,6.377764197164197471e-03,7.581799541463029105e-03,2.261433033183440997e-03,2.596175297971458316e-03
1.250000000000000000e-01,-7.066272509769282451e-01,-1.680122311721268108e-02,1.004446860845666700e+00,1.049973951607885869e+00,6.560183276758084145e-03,7.847265050460855082e-03,2.292847936565646852e-03,2.646113001782916547e-03
1.275000000000000022e-01,-7.199026343651810933e-01,-1.777656529837461086e-02,1.002717195911045467e+00,1.049985077197783889e+00,6.746305155588423405e-03,8.120669863938032723e-03,2.323619986538346532e-03,2.695927668093648418e-03
1.300000000000000044e-01,-7.331461900331056603e-01,-1.880034746937554388e-02,1.000906856057027117e+00,1.049955797354464204e+00,6.936231668703485113e-03,8.402262240802342227e-03,2.353717732505142008e-03,2.745621149617080616e-03
1.325000000000000067e-01,-7.463502900308434107e-01,-1.985611556703019420e-02,9.991120725222403243e-01,1.049961641839436188e+00,7.130067238830450557e-03,8.692298926692090463e-03,2.383120358364595234e-03,2.795192551174818622e-03
1.350000000000000089e-01,-7.595206315237964523e-01,-2.096218410092983916e-02,9.972404779766033123e-01,1.049930311272823547e+00,7.327902836605297045e-03,8.991021288731146713e-03,2.411854091279453782e-03,2.844614544450022476e-03
1.375000000000000111e-01,-7.726534960608414382e-01,-2.211302933836379117e-02,9.953286383393098458e-01,1.049890240177296041e+00,7.529843332299853906e-03,9.298688688677492903e-03,2.439887469529461277e-03,2.893889902780129048e-03
1.400000000000000133e-01,-7.857350664629098036e-01,-2.326783049732774819e-02,9.935810142594964089e-01,1.049997303224424083e+00,7.735987987837766172e-03,9.615557789526909399e-03,2.467221498895524195e-03,2.943005387890979159e-03
1.425000000000000155e-01,-7.987931931553137188e-01,-2.451289291338176052e-02,9.915783896586745083e-01,1.049931747383479275e+00,7.946403434889653256e-03,9.941841753702801432e-03,2.493941710688292457e-03,2.991897553974813811e-03
1.449999999999999900e-01,-8.118045886021089119e-01,-2.578469977276732356e-02,9.896367904843047514e-01,1.049933294052169064e+00,8.161223828716883746e-03,1.027783334310626920e-02,2.519892047536775870e-03,3.040639621521015138e-03
1.474999999999999922e-01,-8.247803646997058369e-01,-2.712190125701565216e-02,9.875800943925295838e-01,1.049869405241535825e+00,8.380529328766865571e-03,1.062377694336833975e-02,2.545157691480659339e-03,3.089174009390157141e-03
1.499999999999999944e-01,-8.377078367937161874e-01,-2.848664531717237311e-02,9.855860702058856226e-01,1.049872273707260328e+00,8.604430566972685532e-03,1.097994553729015124e-02,2.569684183586093840e-03,3.137516479517494638e-03
1.524999999999999967e-01,-8.505942982197729485e-01,-2.990558054670727425e-02,9.835384218404067402e-01,1.049855351494162869e+00,8.833005948653658776e-03,1.134658037391820043e-02,2.593535509018418238e-03,3.185617050694242169e-03
1.549999999999999989e-01,-8.634347982291097345e-01,-3.136483009348205175e-02,9.815017842944728788e-01,1.049865720428110771e+00,9.066354276958937114e-03,1.172393827815100369e-02,2.616676368777929706e-03,3.233480866849840554e-03
1.575000000000000011e-01,-8.762410407473597562e-01,-3.291589124807005329e-02,9.792674395158211809e-01,1.049751820979847095e+00,9.304560735491115842e-03,1.211226544952309289e-02,2.639126057222451922e-03,3.281083848004189181e-03
1.600000000000000033e-01,-8.889927495257462509e-01,-3.448780538702569953e-02,9.771359459766436606e-01,1.049730763807161571e+00,9.547748375964591055e-03,1.251184936951997909e-02,2.660783950100274395e-03,3.328472610622060148e-03
1.625000000000000056e-01,-9.016997530453406684e-01,-3.612010791365970197e-02,9.749481824773755800e-01,1.049687743061820111e+00,9.795980628300570564e-03,1.292292810778373699e-02,2.681769988658604283e-03,3.375565219738082840e-03
1.650000000000000078e-01,-9.143584284346193414e-01,-3.780317415046238749e-02,9.727473910240610477e-01,1.049653292816447703e+00,1.004935194944197273e-02,1.334575227958154087e-02,2.702041688105465481e-03,3.422370612881817879e-03
1.675000000000000100e-01,-9.269712549814782543e-01,-3.955377125007197847e-02,9.704745229662358197e-01,1.049585619551886673e+00,1.030794550555897901e-02,1.378056734035354100e-02,2.721608374790331075e-03,3.468871153788448229e-03
1.700000000000000122e-01,-9.395336973859312879e-01,-4.135834352242186845e-02,9.681866686506468422e-01,1.049524598333401171e+00,1.057185427565991188e-02,1.422762639613795420e-02,2.740441013058743033e-03,3.515071737013564582e-03
1.725000000000000144e-01,-9.520472488665703281e-01,-4.323004404342685458e-02,9.658404738442308846e-01,1.049439919165489066e+00,1.084115690982032608e-02,1.468717345936242438e-02,2.758562093390526208e-03,3.560947243286963996e-03
1.750000000000000167e-01,-9.645027853226144643e-01,-4.512607170878048940e-02,9.635918928251711035e-01,1.049438427900816428e+00,1.111593899764948788e-02,1.515945347243463984e-02,2.775955641109009286e-03,3.606494703293443467e-03
1.774999999999999911e-01,-9.769130684308705570e-01,-4.711588438442096405e-02,9.611990660169060785e-01,1.049354269553443908e+00,1.139625074708555501e-02,1.564468126113893395e-02,2.792708381525344820e-03,3.651649733836857033e-03
1.799999999999999933e-01,-9.892727950521029712e-01,-4.918702300768543895e-02,9.587160857257998048e-01,1.049224692586999241e+00,1.168219182762295950e-02,1.614309252210183523e-02,2.808709806003228948e-03,3.696465762428520832e-03
1.824999999999999956e-01,-1.001573605062938688e+00,-5.129982636772514870e-02,9.562818167411828441e-01,1.049143051341661748e+00,1.197384469988831655e-02,1.665493167998334870e-02,2.823955349306427488e-03,3.740937232976865399e-03
1.849999999999999978e-01,-1.013824707806574299e+00,-5.351600695380428346e-02,9.536968643772992804e-01,1.048975775926455078e+00,1.227125911392642522e-02,1.718041781889957653e-02,2.838529395324221067e-03,3.785002216777080212e-03
1.875000000000000000e-01,-1.026014463443671865e+00,-5.577655598574260409e-02,9.511600077438353562e-01,1.048854906351072147e+00,1.257452616777797634e-02,1.771977615814675916e-02,2.852341665550571677e-03,3.828702848100289883e-03
1.900000000000000022e-01,-1.038141729564221238e+00,-5.807017600143789260e-02,9.487052280862126041e-01,1.048801761462327731e+00,1.288368818073933053e-02,1.827321864126505574e-02,2.865487187549667965e-03,3.871972914690441445e-03
1.925000000000000044e-01,-1.050213740467705881e+00,-6.044747102590886795e-02,9.461758938599572621e-01,1.048713269327230746e+00,1.319877879776184398e-02,1.884092396705952868e-02,2.878023915033075739e-03,3.914764738060886110e-03
1.950000000000000067e-01,-1.062230108374464077e+00,-6.292155792680879933e-02,9.435398565609285360e-01,1.048568597550106896e+00,1.351986272479837638e-02,1.942306633917241510e-02,2.889876142221020974e-03,3.957113274591079859e-03
1.975000000000000089e-01,-1.074183540571948203e+00,-6.545213362255322687e-02,9.409244982162831006e-01,1.048449944953655510e+00,1.384700469724132847e-02,2.001983498335552919e-02,2.901000917795417723e-03,3.999037459305554085e-03
2.000000000000000111e-01,-1.086076307795592610e+00,-6.806221110595457591e-02,9.382645773222593188e-01,1.048315023339630336e+00,1.418023592724787854e-02,2.063141189556546781e-02,2.911468888345929758e-03,4.040486967168133159e-03
2.025000000000000133e-01,-1.097907838832625549e+00,-7.076051648470582656e-02,9.355405417200515217e-01,1.048151251919872573e+00,1.451959908249871901e-02,2.125795717977315910e-02,2.921266509197958591e-03,4.081460192811591642e-03
2.050000000000000155e-01,-1.109673870691254338e+00,-7.352265702307629602e-02,9.328265200262475521e-01,1.048005281900404873e+00,1.486513547212797021e-02,2.189962722699488260e-02,2.930381161402547275e-03,4.121957101402394172e-03
2.075000000000000178e-01,-1.121374636290850990e+00,-7.635581631763570243e-02,9.301045073449705214e-01,1.047865290875616084e+00,1.521686486745111623e-02,2.255657015896174802e-02,2.938862016341142400e-03,4.161940739125610800e-03
2.099999999999999922e-01,-1.133010088179501551e+00,-7.926815671180789669e-02,9.273552649290969230e-01,1.047718876455962844e+00,1.557480708670737519e-02,2.322891054435017102e-02,2.946719193187854156e-03,4.201396910596512727e-03
2.124999999999999944e-01,-1.144582766262942863e+00,-8.230247708028169684e-02,9.244693289751170218e-01,1.047497997920807666e+00,1.593898069207019472e-02,2.391676000642280545e-02,2.953948745448577509e-03,4.240321247068621659e-03
2.149999999999999967e-01,-1.156082609476449363e+00,-8.537551780426952397e-02,9.216742099712431635e-01,1.047342881925629410e+00,1.630942084473895048e-02,2.462022108837157511e-02,2.960482634893090749e-03,4.278749204533797111e-03
2.174999999999999989e-01,-1.167514439451878605e+00,-8.853552537358637398e-02,9.188429040653034452e-01,1.047174939848666497e+00,1.668610731304699321e-02,2.533941490970716831e-02,2.966454532828274870e-03,4.316596014395150671e-03
2.200000000000000011e-01,-1.178877876752251863e+00,-9.179461561617129062e-02,9.159489885070026816e-01,1.046977798793397030e+00,1.706904457736248271e-02,2.607440061544259724e-02,2.971831314074917414e-03,4.353873950393044936e-03
2.225000000000000033e-01,-1.190170719602556826e+00,-9.514749760856718030e-02,9.130114763777635867e-01,1.046762813945024462e+00,1.745823482530579548e-02,2.682523610567174102e-02,2.976590754973286457e-03,4.390592501268086520e-03
2.250000000000000056e-01,-1.201390810045300572e+00,-9.858422398300108191e-02,9.100595024701315650e-01,1.046547262999498296e+00,1.785366893530999227e-02,2.759197852270852194e-02,2.980744549278239661e-03,4.426741428090534905e-03
2.275000000000000078e-01,-1.212537427305898419e+00,-1.021078285121728296e-01,9.070886738157920570e-01,1.046328124446437302e+00,1.825532586845148020e-02,2.837467291900580557e-02,2.984322852234591681e-03,4.462299112552549178e-03
2.300000000000000100e-01,-1.223609907493325544e+00,-1.057236051518583436e-01,9.040895043812474663e-01,1.046099377012268627e+00,1.866317988914830903e-02,2.917334077045033100e-02,2.987340003864969763e-03,4.497253493104814460e-03
2.325000000000000122e-01,-1.234606998019359470e+00,-1.094303198685988715e-01,9.010685761674332994e-01,1.045864580895870199e+00,1.907720076482878266e-02,2.998798482635823756e-02,2.989801807652558378e-03,4.531598528985656023e-03
2.350000000000000144e-01,-1.245528638837331448e+00,-1.132446251649030927e-01,8.979903478822348628e-01,1.045602416415762237e+00,1.949735035085221196e-02,3.081859498806364256e-02,2.991721873276693283e-03,4.565324320103689160e-03
2.375000000000000167e-01,-1.256372751992115511e+00,-1.171603961632770863e-01,8.948741306221108527e-01,1.045323989535451359e+00,1.992359017514847702e-02,3.166513728970526270e-02,2.993089381299585648e-03,4.598436080012027402e-03
2.399999999999999911e-01,-1.267137556812336641e+00,-1.211702651513543727e-01,8.917407921660646108e-01,1.045041178849967833e+00,2.035587061352706062e-02,3.252757513356525215e-02,2.993921399729433663e-03,4.630923397594075182e-03
2.424999999999999933e-01,-1.277821300958505324e+00,-1.252601030936444926e-01,8.886250238274729929e-01,1.044773765388417708e+00,2.079413200341912599e-02,3.340585760077425387e-02,2.994245226767936873e-03,4.662769760048441486e-03
2.449999999999999956e-01,-1.288426003944798337e+00,-1.294733122796787317e-01,8.854314009208062997e-01,1.044465957460904093e+00,2.123830331046417177e-02,3.429991792365254949e-02,2.994099863832237144e-03,4.693951953381415507e-03
2.474999999999999978e-01,-1.298948718808048408e+00,-1.337937203483142712e-01,8.822015322671534765e-01,1.044141556018281847e+00,2.168832287623724195e-02,3.520963294704792385e-02,2.993446363250639938e-03,4.724493660992471443e-03
2.500000000000000000e-01,-1.309387227180346391e+00,-1.382045326569648902e-01,8.789758053123774006e-01,1.043823439289634170e+00,2.214411341974430528e-02,3.613489960866593520e-02,2.992306842333836495e-03,4.754384463374275102e-03
2.525000000000000022e-01,-1.319742494531113586e+00,-1.427351227661996791e-01,8.756926608543414980e-01,1.043475874250888058e+00,2.260558560083280114e-02,3.707560542773867540e-02,2.990722021199191186e-03,4.783602322177217710e-03
2.550000000000000044e-01,-1.330010520909937988e+00,-1.473420405937266309e-01,8.724496063370628107e-01,1.043154240140929723e+00,2.307265321667036767e-02,3.803158499915700735e-02,2.988676719905882309e-03,4.812158450682696431e-03
2.575000000000000067e-01,-1.340194464316435186e+00,-1.520834856100179155e-01,8.691235021733529909e-01,1.042787894230837065e+00,2.354520963678983364e-02,3.900270418349030543e-02,2.986232918023913521e-03,4.840020091259175129e-03
2.600000000000000089e-01,-1.350290334542139092e+00,-1.569251933164632906e-01,8.657920737290095703e-01,1.042420684534034692e+00,2.402315959459377925e-02,3.998873855421520435e-02,2.983346851730364624e-03,4.867216190933698269e-03
2.625000000000000111e-01,-1.360297046268586385e+00,-1.618613377426793565e-01,8.624695348187666477e-01,1.042060232601979441e+00,2.450638919234210747e-02,4.098950820954682522e-02,2.980058930701940268e-03,4.893728718938071369e-03
2.650000000000000133e-01,-1.370213656149617210e+00,-1.668845390104499171e-01,8.591725309757916040e-01,1.041715512514167274e+00,2.499477841274553094e-02,4.200480599880740407e-02,2.976398741194554842e-03,4.919545017352139685e-03
2.675000000000000155e-01,-1.380045970972096470e+00,-1.720979842753437294e-01,8.556903874611481164e-01,1.041267234050390345e+00,2.548820107143045383e-02,4.303440384184974155e-02,2.972392871591381016e-03,4.944654868174845966e-03
2.700000000000000178e-01,-1.389784138638446853e+00,-1.774022981228912110e-01,8.522354343411981947e-01,1.040834673133770316e+00,2.598654546276335173e-02,4.407795695491277532e-02,2.967945501044026192e-03,4.969120606796355831e-03
2.725000000000000200e-01,-1.399430881053264297e+00,-1.828450706895204392e-01,8.487121813977297480e-01,1.040363742208327169e+00,2.648966766687855384e-02,4.513526793095346684e-02,2.963150732467931692e-03,4.992896743139393911e-03
2.750000000000000222e-01,-1.408981415467434717e+00,-1.883793152411874783e-01,8.452194857928828631e-01,1.039909422732338884e+00,2.699743022371351581e-02,4.620602805010488867e-02,2.957998614474359727e-03,5.015994951753003847e-03
2.775000000000000244e-01,-1.418438825887940125e+00,-1.940546358496716695e-01,8.416589852033456998e-01,1.039416246651060138e+00,2.750968165728750678e-02,4.728997417195604513e-02,2.952546399718088393e-03,5.038390306061247756e-03
2.800000000000000266e-01,-1.427795930600415986e+00,-1.997915990630520500e-01,8.381923963845013814e-01,1.038974112020889518e+00,2.802627451905094491e-02,4.838674907085891569e-02,2.946772756704780713e-03,5.060102780103077104e-03
2.825000000000000289e-01,-1.437059926091916795e+00,-2.056793673598202310e-01,8.346419411766756724e-01,1.038483422892925390e+00,2.854704560931174695e-02,4.949608435185052363e-02,2.940757467796540226e-03,5.081096269019118837e-03
2.850000000000000311e-01,-1.446227667377306902e+00,-2.117026141860201549e-01,8.310426759796843976e-01,1.037963239753940892e+00,2.907184105156617598e-02,5.061755831764641611e-02,2.934450112880489583e-03,5.101408073949100300e-03
2.875000000000000333e-01,-1.455295081502956167e+00,-2.178278935951504514e-01,8.274634027355456389e-01,1.037451449848773244e+00,2.960049601259384308e-02,5.175079802046427674e-02,2.927862163045704368e-03,5.121043404334124811e-03
2.899999999999999800e-01,-1.464266614427186752e+00,-2.241135686094803403e-01,8.237915413512941765e-01,1.036884944622386229e+00,3.013283888269476310e-02,5.289545515172439788e-02,2.921036634728250547e-03,5.139988863988369412e-03
2.924999999999999822e-01,-1.473133776880598100e+00,-2.304856887434229562e-01,8.201752848155217102e-01,1.036345698444115726e+00,3.066869887988613388e-02,5.405108597857844616e-02,2.913949526410398658e-03,5.158268514755223397e-03
2.949999999999999845e-01,-1.481902417307462416e+00,-2.370065176612984881e-01,8.164939502286479023e-01,1.035766189721956998e+00,3.120789626883550480e-02,5.521734129797972734e-02,2.906663520502337714e-03,5.175859863781252790e-03
2.974999999999999867e-01,-1.490565778283214460e+00,-2.436223185218452936e-01,8.128546762488294553e-01,1.035205519690378440e+00,3.175025332473711825e-02,5.639375642638583264e-02,2.899159364631236774e-03,5.192784634327207716e-03
2.999999999999999889e-01,-1.499132621434843271e+00,-2.504205454538239173e-01,8.090897048555748539e-01,1.034569946529860562e+00,3.229558713136758408e-02,5.757993745400338120e-02,2.891480517955543564e-03,5.209032394703335712e-03
3.024999999999999911e-01,-1.507594375356075878e+00,-2.573444340767207517e-01,8.053136151826949529e-01,1.033922639886993178e+00,3.284371275957619074e-02,5.877536468981318929e-02,2.883590617206208996e-03,5.224635245123945490e-03
3.049999999999999933e-01,-1.515942612332052741e+00,-2.643245912880031190e-01,8.016603774374734259e-01,1.033337739821015289e+00,3.339443936043425681e-02,5.997961004571432386e-02,2.875529827619168442e-03,5.239586275010408613e-03
3.074999999999999956e-01,-1.524198695328874864e+00,-2.715338508004873641e-01,7.977977571938091872e-01,1.032629902234173169e+00,3.394758187916285114e-02,6.119228732402691440e-02,2.867359164858376396e-03,5.253866563259049043e-03
3.099999999999999978e-01,-1.532337641566140274e+00,-2.787993508347301197e-01,7.940631854286498426e-01,1.031986478978084598e+00,3.450294603673012550e-02,6.241278163257870520e-02,2.859006005154089269e-03,5.267526416479905924e-03
3.125000000000000000e-01,-1.540377281059072345e+00,-2.862489811442271437e-01,7.902103512757050474e-01,1.031269802675513159e+00,3.506034286022297747e-02,6.364072023456787686e-02,2.850556423713536663e-03,5.280539170467583518e-03
3.150000000000000022e-01,-1.548303664332347562e+00,-2.937972912567445305e-01,7.864067094703811600e-01,1.030572748052159149e+00,3.561957666349896412e-02,6.487553344576306447e-02,2.841977222616790325e-03,5.292933920117263297e-03
