2.124999999999999944e-01,2.492108251630302362e+00
2.149999999999999967e-01,2.489540702521181981e+00
2.174999999999999989e-01,2.486812194628766459e+00
2.200000000000000011e-01,2.483972893961379658e+00
2.225000000000000033e-01,2.481087332294385828e+00
2.250000000000000056e-01,2.478203493607575858e+00
2.275000000000000078e-01,2.475285999154964500e+00
2.300000000000000100e-01,2.472316982250750694e+00
2.325000000000000122e-01,2.469318780024314819e+00
2.350000000000000144e-01,2.466205784071572982e+00
2.375000000000000167e-01,2.463050985914914559e+00
2.399999999999999911e-01,2.459883832578523055e+00
2.424999999999999933e-01,2.456763589970586192e+00
2.449999999999999956e-01,2.453446512844549510e+00
2.474999999999999978e-01,2.450106734378728834e+00
2.500000000000000000e-01,2.446798545029344574e+00
2.525000000000000022e-01,2.443348836185315953e+00
2.550000000000000044e-01,2.440028545815225325e+00
2.575000000000000067e-01,2.436477400436268148e+00
2.600000000000000089e-01,2.432974441408848332e+00
2.625000000000000111e-01,2.429484981946254951e+00
2.650000000000000133e-01,2.426034260047817970e+00
2.675000000000000155e-01,2.422132189578957817e+00
2.700000000000000178e-01,2.418435960831418541e+00
2.725000000000000200e-01,2.414548716041958976e+00
2.750000000000000222e-01,2.410774473788715788e+00
2.775000000000000244e-01,2.406806232794534317e+00
2.800000000000000266e-01,2.403093570317397898e+00
2.825000000000000289e-01,2.399096069375701745e+00
2.850000000000000311e-01,2.395042620699737945e+00
2.875000000000000333e-01,2.391059572079675455e+00
2.899999999999999800e-01,2.386831648183740384e+00
2.924999999999999822e-01,2.382791209336627247e+00
2.949999999999999845e-01,2.378537400718334638e+00
2.974999999999999867e-01,2.374416365820917640e+00
2.999999999999999889e-01,2.369952887732097668e+00
3.024999999999999911e-01,2.365549445957325414e+00
3.049999999999999933e-01,2.361418123294476423e+00
3.074999999999999956e-01,2.356681252084111389e+00
3.099999999999999978e-01,2.352393736712848238e+00
3.125000000000000000e-01,2.347704577675909121e+00
3.150000000000000022e-01,2.343205843294590807e+00
3.175000000000000044e-01,2.338461039722695478e+00
3.200000000000000067e-01,2.333665811395591039e+00
3.225000000000000089e-01,2.328953823761995778e+00
3.250000000000000111e-01,2.323995123478554969e+00
3.275000000000000133e-01,2.319425983296312666e+00
3.300000000000000155e-01,2.314164993301496498e+00
3.325000000000000178e-01,2.309265353780162844e+00
3.350000000000000200e-01,2.304584221438443770e+00
3.375000000000000222e-01,2.299335812356922304e+00
3.400000000000000244e-01,2.294219400788858554e+00
3.425000000000000266e-01,2.288957903542936378e+00
3.450000000000000289e-01,2.283697778100095999e+00
3.475000000000000311e-01,2.278516389119371155e+00
3.500000000000000333e-01,2.273126411972704375e+00
3.524999999999999800e-01,2.267710674908830715e+00
3.549999999999999822e-01,2.262234976914052176e+00
3.574999999999999845e-01,2.256602421829447369e+00
3.599999999999999867e-01,2.251077990450495836e+00
3.624999999999999889e-01,2.245410379941005008e+00
3.649999999999999911e-01,2.239905699483879964e+00
3.674999999999999933e-01,2.234170871958085947e+00
3.699999999999999956e-01,2.228072366311111274e+00
3.724999999999999978e-01,2.222508660139834724e+00
3.750000000000000000e-01,2.216533540802214208e+00
3.775000000000000022e-01,2.210382481519831188e+00
3.800000000000000044e-01,2.204349482583561226e+00
3.825000000000000067e-01,2.198474649605342446e+00
3.850000000000000089e-01,2.192354462278923499e+00
3.875000000000000111e-01,2.186196389476238178e+00
3.900000000000000133e-01,2.179792707217271364e+00
3.925000000000000155e-01,2.173485103038941713e+00
3.950000000000000178e-01,2.167433009605985283e+00
3.975000000000000200e-01,2.160694014014181263e+00
4.000000000000000222e-01,2.154443822628788308e+00
4.025000000000000244e-01,2.147804918073223046e+00
4.050000000000000266e-01,2.141088144332416565e+00
4.075000000000000289e-01,2.134373880412693048e+00
4.100000000000000311e-01,2.127843431760915394e+00
4.125000000000000333e-01,2.121085458791505118e+00
4.150000000000000355e-01,2.114158853554835904e+00
4.174999999999999822e-01,2.107454670053874324e+00
4.199999999999999845e-01,2.100459100259283396e+00
4.224999999999999867e-01,2.093465674208812022e+00
4.249999999999999889e-01,2.086380327463654094e+00
4.274999999999999911e-01,2.079240399144889562e+00
4.299999999999999933e-01,2.072193063246751787e+00
4.324999999999999956e-01,2.064902521658494194e+00
4.349999999999999978e-01,2.057665720813734112e+00
4.375000000000000000e-01,2.050075082850435049e+00
4.400000000000000022e-01,2.042918512408076648e+00
4.425000000000000044e-01,2.035376337201917352e+00
4.450000000000000067e-01,2.027836677476900551e+00
4.475000000000000089e-01,2.020461847817796475e+00
4.500000000000000111e-01,2.012707047139564054e+00
4.525000000000000133e-01,2.005075786967160489e+00
4.550000000000000155e-01,1.997185445537876802e+00
4.575000000000000178e-01,1.989351935099955782e+00
4.600000000000000200e-01,1.981309365120214272e+00
4.625000000000000222e-01,1.973544732526691492e+00
4.650000000000000244e-01,1.965528721434121051e+00
4.675000000000000266e-01,1.957523664283085107e+00
4.700000000000000289e-01,1.949352788650688950e+00
4.725000000000000311e-01,1.941193396416866612e+00
4.750000000000000333e-01,1.932851280232527280e+00
4.775000000000000355e-01,1.924604906470753996e+00
4.799999999999999822e-01,1.916423761929529679e+00
4.824999999999999845e-01,1.907929369895146277e+00
4.849999999999999867e-01,1.899375458198936828e+00
4.874999999999999889e-01,1.890873659701972409e+00
4.899999999999999911e-01,1.882420543332307572e+00
4.924999999999999933e-01,1.873516376080668122e+00
4.949999999999999956e-01,1.864784476551947234e+00
4.974999999999999978e-01,1.856182480495106368e+00
5.000000000000000000e-01,1.847194605860317473e+00
5.025000000000000577e-01,1.838323218181026730e+00
5.050000000000000044e-01,1.829352664071346446e+00
5.075000000000000622e-01,1.820390432441548967e+00
5.100000000000000089e-01,1.811439608918592015e+00
5.124999999999999556e-01,1.802274879874404379e+00
5.150000000000000133e-01,1.793063256070809519e+00
5.174999999999999600e-01,1.783690747801033538e+00
5.200000000000000178e-01,1.774408595461461013e+00
5.224999999999999645e-01,1.764966817849274339e+00
5.250000000000000222e-01,1.755492443738055686e+00
5.274999999999999689e-01,1.746186524480964897e+00
5.300000000000000266e-01,1.736514087743191714e+00
5.324999999999999734e-01,1.726749839039277257e+00
5.350000000000000311e-01,1.717165696118518436e+00
5.374999999999999778e-01,1.707457463471712122e+00
5.400000000000000355e-01,1.697610179654674090e+00
5.424999999999999822e-01,1.687646189404969688e+00
5.450000000000000400e-01,1.677507255291853960e+00
5.474999999999999867e-01,1.667622260555074343e+00
5.500000000000000444e-01,1.657551161245619298e+00
5.524999999999999911e-01,1.647451531567195815e+00
5.550000000000000488e-01,1.637281532356154479e+00
5.574999999999999956e-01,1.627040237004944156e+00
5.600000000000000533e-01,1.616853276176952070e+00
5.625000000000000000e-01,1.606267598258931395e+00
5.650000000000000577e-01,1.595930895652563519e+00
5.675000000000000044e-01,1.585555144054421106e+00
5.700000000000000622e-01,1.574956422873229789e+00
5.725000000000000089e-01,1.564137239538905488e+00
5.750000000000000666e-01,1.553424335925196020e+00
5.775000000000000133e-01,1.542684165419544007e+00
5.799999999999999600e-01,1.532008057220949349e+00
5.825000000000000178e-01,1.521172738762190502e+00
5.849999999999999645e-01,1.510178332117480204e+00
5.875000000000000222e-01,1.499002501445234836e+00
5.899999999999999689e-01,1.487906437756720157e+00
5.925000000000000266e-01,1.476680358481643474e+00
5.949999999999999734e-01,1.465610116525048134e+00
5.975000000000000311e-01,1.454306381999005859e+00
5.999999999999999778e-01,1.443300379986638626e+00
6.025000000000000355e-01,1.431792997366320819e+00
6.049999999999999822e-01,1.420015294985513155e+00
6.075000000000000400e-01,1.408755101601218529e+00
6.099999999999999867e-01,1.397117826865178936e+00
6.125000000000000444e-01,1.385279629785231892e+00
6.149999999999999911e-01,1.373803396441662050e+00
6.175000000000000488e-01,1.361902872513269358e+00
6.199999999999999956e-01,1.349981359604958353e+00
6.225000000000000533e-01,1.338167283925101092e+00
6.250000000000000000e-01,1.326297714246922776e+00
6.275000000000000577e-01,1.314246823710824241e+00
6.300000000000000044e-01,1.301967258705093222e+00
6.325000000000000622e-01,1.289814236789331492e+00
6.350000000000000089e-01,1.277533424069573487e+00
6.375000000000000666e-01,1.265429095865817199e+00
6.400000000000000133e-01,1.253027762253720701e+00
6.424999999999999600e-01,1.240446563342967323e+00
6.450000000000000178e-01,1.227900337159807842e+00
6.474999999999999645e-01,1.215454796860020004e+00
6.500000000000000222e-01,1.203048267031878504e+00
6.524999999999999689e-01,1.190164503293423381e+00
6.550000000000000266e-01,1.177546308753747883e+00
6.574999999999999734e-01,1.164751178629951589e+00
6.600000000000000311e-01,1.151852570510416340e+00
6.624999999999999778e-01,1.138785345487749234e+00
6.650000000000000355e-01,1.125751129301359121e+00
6.674999999999999822e-01,1.112807270863010345e+00
6.700000000000000400e-01,1.099735305401664531e+00
6.724999999999999867e-01,1.086723031959198726e+00
6.750000000000000444e-01,1.073336007664269731e+00
6.774999999999999911e-01,1.059975824221895291e+00
6.800000000000000488e-01,1.046616316619888298e+00
6.824999999999999956e-01,1.033114599261524047e+00
6.850000000000000533e-01,1.019618391623561271e+00
6.875000000000000000e-01,1.005928036860432417e+00
6.900000000000000577e-01,9.923918449311251999e-01
6.925000000000000044e-01,9.786643115249122893e-01
6.950000000000000622e-01,9.647867404868587515e-01
6.975000000000000089e-01,9.512551409197576024e-01
7.000000000000000666e-01,9.371441049720425909e-01
7.025000000000000133e-01,9.234623926558741536e-01
7.049999999999999600e-01,9.092993536959639300e-01
7.075000000000000178e-01,8.952769641641435960e-01
7.099999999999999645e-01,8.811952140005774314e-01
7.125000000000000222e-01,8.669769779568039514e-01
7.149999999999999689e-01,8.526992813183260633e-01
7.175000000000000266e-01,8.384568156916554216e-01
7.199999999999999734e-01,8.239853138840073088e-01
7.225000000000000311e-01,8.097184078987225142e-01
7.249999999999999778e-01,7.951423605455503196e-01
7.275000000000000355e-01,7.807531435517962581e-01
7.299999999999999822e-01,7.662492576702315539e-01
7.325000000000000400e-01,7.516035433694406853e-01
7.349999999999999867e-01,7.367961278083170473e-01
7.375000000000000444e-01,7.221781182853954650e-01
7.399999999999999911e-01,7.072762472731504158e-01
7.425000000000000488e-01,6.922217837637950621e-01
7.449999999999999956e-01,6.774060767915991432e-01
7.475000000000000533e-01,6.624497087357897884e-01
7.500000000000000000e-01,6.475492697016882460e-01
7.525000000000000577e-01,6.324811368439506865e-01
7.550000000000000044e-01,6.173336860332782061e-01
7.575000000000000622e-01,6.020065902163601601e-01
7.600000000000000089e-01,5.871476787835079314e-01
7.625000000000000666e-01,5.716647024667796950e-01
7.650000000000000133e-01,5.564796950174459855e-01
7.675000000000000711e-01,5.410566820408194699e-01
7.700000000000000178e-01,5.258210928747414359e-01
7.724999999999999645e-01,5.104061892920929155e-01
7.750000000000000222e-01,4.947536747630890686e-01
7.774999999999999689e-01,4.791877678372694072e-01
7.800000000000000266e-01,4.635674279050530644e-01
7.824999999999999734e-01,4.481665811074141970e-01
7.850000000000000311e-01,4.323775556962961564e-01
7.874999999999999778e-01,4.166999139278011466e-01
7.900000000000000355e-01,4.009842868538378013e-01
7.924999999999999822e-01,3.852246267179669781e-01
7.950000000000000400e-01,3.692417084809264116e-01
7.974999999999999867e-01,3.536497967327701941e-01
8.000000000000000444e-01,3.375534905016835396e-01
8.024999999999999911e-01,3.217417392784163166e-01
8.050000000000000488e-01,3.057653395518670769e-01
8.074999999999999956e-01,2.897156943505801996e-01
8.100000000000000533e-01,2.739196904571039037e-01
8.125000000000000000e-01,2.580001768697423037e-01
8.150000000000000577e-01,2.416775655501174902e-01
8.175000000000000044e-01,2.257266919470181654e-01
8.200000000000000622e-01,2.097289842206059018e-01
8.225000000000000089e-01,1.936733234318665509e-01
8.250000000000000666e-01,1.772444969954926619e-01
8.275000000000000133e-01,1.612663743204459099e-01
8.300000000000000711e-01,1.449067515621683955e-01
8.325000000000000178e-01,1.289514131438095901e-01
8.349999999999999645e-01,1.127284581509286204e-01
8.375000000000000222e-01,9.640009932285845129e-02
8.399999999999999689e-01,8.010974069333513803e-02
8.425000000000000266e-01,6.403053278452636166e-02
8.449999999999999734e-01,4.776588946964097776e-02
8.475000000000000311e-01,3.153456820638571301e-02
8.499999999999999778e-01,1.543064038038591615e-02
8.525000000000000355e-01,-1.119916223432659624e-03
8.549999999999999822e-01,-1.725583032179251256e-02
8.575000000000000400e-01,-3.359598233332522499e-02
8.599999999999999867e-01,-4.971759747331420953e-02
8.625000000000000444e-01,-6.608276406987292906e-02
8.649999999999999911e-01,-8.227024586227772718e-02
8.675000000000000488e-01,-9.863526465197904047e-02
8.699999999999999956e-01,-1.147879842794495703e-01
8.725000000000000533e-01,-1.311834500108516599e-01
8.750000000000000000e-01,-1.471312728622357346e-01
8.775000000000000577e-01,-1.633202812673922588e-01
8.800000000000000044e-01,-1.796754042923325301e-01
8.825000000000000622e-01,-1.959189390054205393e-01
8.850000000000000089e-01,-2.120893475074395462e-01
8.875000000000000666e-01,-2.280858558364909083e-01
8.900000000000000133e-01,-2.443417609645811561e-01
8.925000000000000711e-01,-2.602805303278159510e-01
8.950000000000000178e-01,-2.764979176431331398e-01
8.974999999999999645e-01,-2.925995370551129349e-01
9.000000000000000222e-01,-3.085862358893214363e-01
9.024999999999999689e-01,-3.248216840503479474e-01
9.050000000000000266e-01,-3.407238746509209659e-01
9.074999999999999734e-01,-3.565613550685159394e-01
9.100000000000000311e-01,-3.725748646237965755e-01
9.124999999999999778e-01,-3.886113222664573374e-01
9.150000000000000355e-01,-4.043322976425022808e-01
9.174999999999999822e-01,-4.202774745731213679e-01
9.200000000000000400e-01,-4.359758135315748295e-01
9.224999999999999867e-01,-4.517506449492550424e-01
9.250000000000000444e-01,-4.671746005901170062e-01
9.274999999999999911e-01,-4.828741830864750617e-01
9.300000000000000488e-01,-4.986971276728272007e-01
9.324999999999999956e-01,-5.144161327127803052e-01
9.350000000000000533e-01,-5.299861506346925655e-01
9.375000000000000000e-01,-5.452298600192110323e-01
9.400000000000000577e-01,-5.608346539202021530e-01
9.425000000000000044e-01,-5.762563047716857678e-01
9.450000000000000622e-01,-5.916544104173863117e-01
9.475000000000000089e-01,-6.069449146046207444e-01
9.500000000000000666e-01,-6.223681002314805921e-01
9.525000000000000133e-01,-6.375723362952127049e-01
9.550000000000000711e-01,-6.525607363505308012e-01
9.575000000000000178e-01,-6.677453023757896622e-01
9.599999999999999645e-01,-6.828825658651712649e-01
9.625000000000000222e-01,-6.979175894427925853e-01
9.649999999999999689e-01,-7.129216326138092530e-01
9.675000000000000266e-01,-7.277637521815385480e-01
9.699999999999999734e-01,-7.426030282946196603e-01
9.725000000000000311e-01,-7.574958478214366409e-01
9.749999999999999778e-01,-7.723890220332296774e-01
9.775000000000000355e-01,-7.870311155677531811e-01
9.799999999999999822e-01,-8.015573774377425798e-01
9.825000000000000400e-01,-8.160203017160831962e-01
9.849999999999999867e-01,-8.307513577590960319e-01
9.875000000000000444e-01,-8.450631781243108653e-01
9.899999999999999911e-01,-8.595305003084674489e-01
9.925000000000000488e-01,-8.738270120878014469e-01
9.949999999999999956e-01,-8.879892538219967824e-01
9.975000000000000533e-01,-9.022871776637786390e-01
1.000000000000000000e+00,-9.167249152636419707e-01
1.002499999999999947e+00,-9.305496851351395815e-01
1.005000000000000115e+00,-9.446102991910149127e-01
1.007500000000000062e+00,-9.586000605695936816e-01
1.010000000000000009e+00,-9.724239988374213661e-01
1.012499999999999956e+00,-9.861732696070772963e-01
1.015000000000000124e+00,-1.000233042221834401e+00
1.017500000000000071e+00,-1.013762418106614716e+00
1.020000000000000018e+00,-1.027543793350506052e+00
1.022499999999999964e+00,-1.040982953619992157e+00
1.024999999999999911e+00,-1.054627065248499473e+00
1.027500000000000080e+00,-1.068075101326563692e+00
1.030000000000000027e+00,-1.081331324428464802e+00
1.032499999999999973e+00,-1.094888937994771938e+00
1.034999999999999920e+00,-1.107972226766196666e+00
1.037500000000000089e+00,-1.121358255196508669e+00
1.040000000000000036e+00,-1.134386560832973956e+00
1.042499999999999982e+00,-1.147393597520788289e+00
1.044999999999999929e+00,-1.160296702669636471e+00
1.047500000000000098e+00,-1.173350404897147703e+00
1.050000000000000044e+00,-1.186115805879094820e+00
1.052499999999999991e+00,-1.198764008891601396e+00
1.054999999999999938e+00,-1.211741223598046036e+00
1.057500000000000107e+00,-1.224370322715435888e+00
1.060000000000000053e+00,-1.237085042442398475e+00
1.062500000000000000e+00,-1.249467879743745069e+00
1.064999999999999947e+00,-1.261931515980244445e+00
1.067500000000000115e+00,-1.274343239920303406e+00
1.070000000000000062e+00,-1.286767141145131799e+00
1.072500000000000009e+00,-1.298975247926265952e+00
1.074999999999999956e+00,-1.311191119920787296e+00
1.077500000000000124e+00,-1.323319392857573051e+00
1.080000000000000071e+00,-1.335196238137287272e+00
1.082500000000000018e+00,-1.347266341129895739e+00
1.084999999999999964e+00,-1.359224154814660412e+00
1.087500000000000133e+00,-1.371077791596401418e+00
1.090000000000000080e+00,-1.382901000369961331e+00
1.092500000000000027e+00,-1.394839577532919650e+00
1.094999999999999973e+00,-1.406234365149838128e+00
1.097499999999999920e+00,-1.418033011089668838e+00
1.100000000000000089e+00,-1.429553229289646010e+00
1.102500000000000036e+00,-1.440761021371405715e+00
1.104999999999999982e+00,-1.452597841493685538e+00
1.107499999999999929e+00,-1.463667697736712237e+00
1.110000000000000098e+00,-1.474969814312694805e+00
1.112500000000000044e+00,-1.486123263053310106e+00
1.114999999999999991e+00,-1.497121971941843821e+00
1.117499999999999938e+00,-1.508378829348990147e+00
1.120000000000000107e+00,-1.519358510087122971e+00
1.122500000000000053e+00,-1.530201802398168276e+00
1.125000000000000000e+00,-1.541077600335261089e+00
1.127499999999999947e+00,-1.551823767469517001e+00
1.130000000000000115e+00,-1.562817156348653702e+00
1.132500000000000062e+00,-1.573574953800837006e+00
1.135000000000000009e+00,-1.584043349747241702e+00
1.137499999999999956e+00,-1.594624576870424582e+00
1.140000000000000124e+00,-1.604954261420143080e+00
1.142500000000000071e+00,-1.615602455287867611e+00
1.145000000000000018e+00,-1.625935284874455711e+00
1.147499999999999964e+00,-1.635923357052608829e+00
1.150000000000000133e+00,-1.646319914611301449e+00
1.152500000000000080e+00,-1.656451744172911633e+00
1.155000000000000027e+00,-1.666679757700299636e+00
1.157499999999999973e+00,-1.676512004365357189e+00
1.159999999999999920e+00,-1.686752309358441559e+00
1.162500000000000089e+00,-1.696586440977149834e+00
1.165000000000000036e+00,-1.706503116431843159e+00
1.167499999999999982e+00,-1.716271947866170100e+00
1.169999999999999929e+00,-1.725925948224614981e+00
1.172500000000000098e+00,-1.735511703502945924e+00
1.175000000000000044e+00,-1.745214420374859632e+00
1.177499999999999991e+00,-1.754769509519736648e+00
1.179999999999999938e+00,-1.764244945308984791e+00
1.182500000000000107e+00,-1.773694617867691337e+00
1.185000000000000053e+00,-1.783070373184849178e+00
1.187500000000000000e+00,-1.792340000202724770e+00
1.189999999999999947e+00,-1.801370581032572638e+00
1.192500000000000115e+00,-1.810731082409015258e+00
1.195000000000000062e+00,-1.819624577445716040e+00
1.197500000000000009e+00,-1.828766076673738805e+00
1.199999999999999956e+00,-1.837860285759858270e+00
1.202500000000000124e+00,-1.846619661738523321e+00
1.205000000000000071e+00,-1.855616423061151599e+00
1.207500000000000018e+00,-1.864257990721370328e+00
1.209999999999999964e+00,-1.873186376192425229e+00
1.212500000000000133e+00,-1.881793686446994629e+00
1.215000000000000080e+00,-1.890543512578603202e+00
1.217500000000000027e+00,-1.899103834241111732e+00
1.219999999999999973e+00,-1.907451274653895634e+00
1.222499999999999920e+00,-1.915918214738995484e+00
1.225000000000000089e+00,-1.924240510641973323e+00
1.227500000000000036e+00,-1.932361961534400763e+00
1.229999999999999982e+00,-1.940788954729128157e+00
1.232499999999999929e+00,-1.949205385457723150e+00
1.235000000000000098e+00,-1.957170829063540118e+00
1.237500000000000044e+00,-1.965115801898900560e+00
1.239999999999999991e+00,-1.973129521441120193e+00
1.242499999999999938e+00,-1.981093866130392511e+00
1.245000000000000107e+00,-1.989166462831242876e+00
1.247500000000000053e+00,-1.996961997325147786e+00
1.250000000000000000e+00,-2.004756730477979865e+00
1.252499999999999947e+00,-2.012487284196217363e+00
1.255000000000000115e+00,-2.020217317582812200e+00
1.257500000000000062e+00,-2.027830905924136395e+00
1.260000000000000009e+00,-2.035183236131785645e+00
1.262499999999999956e+00,-2.042810410430976109e+00
1.265000000000000124e+00,-2.050138968689595664e+00
1.267500000000000071e+00,-2.057881859162561611e+00
1.270000000000000018e+00,-2.064741011073393917e+00
1.272499999999999964e+00,-2.072185152853000201e+00
1.275000000000000133e+00,-2.079308631795341977e+00
1.277500000000000080e+00,-2.086618278680639982e+00
1.280000000000000027e+00,-2.093722005456496227e+00
1.282499999999999973e+00,-2.100760725068755441e+00
1.284999999999999920e+00,-2.107782340312429170e+00
1.287500000000000089e+00,-2.114567172330747979e+00
1.290000000000000036e+00,-2.121448927227538306e+00
1.292499999999999982e+00,-2.128159720015394107e+00
1.294999999999999929e+00,-2.135035563210390563e+00
1.297500000000000098e+00,-2.141758358905589521e+00
1.300000000000000044e+00,-2.148515526337030579e+00
1.302499999999999991e+00,-2.155093168661540215e+00
1.304999999999999938e+00,-2.161791758651749440e+00
1.307500000000000107e+00,-2.167853882018168754e+00
1.310000000000000053e+00,-2.174537788716679465e+00
1.312500000000000000e+00,-2.180799242917092595e+00
1.314999999999999947e+00,-2.187059516750710308e+00
1.317500000000000115e+00,-2.193417621124479577e+00
1.320000000000000062e+00,-2.199666586516506150e+00
1.322500000000000009e+00,-2.205616666467052678e+00
1.324999999999999956e+00,-2.211948125457890324e+00
1.327500000000000124e+00,-2.217885364031839224e+00
1.330000000000000071e+00,-2.223851834210266443e+00
1.332500000000000018e+00,-2.229728563548987186e+00
1.334999999999999964e+00,-2.235565765960341178e+00
1.337500000000000133e+00,-2.241403414603911681e+00
1.340000000000000080e+00,-2.247348580718270483e+00
1.342500000000000027e+00,-2.252773377121915388e+00
1.344999999999999973e+00,-2.258553954904169991e+00
1.347499999999999920e+00,-2.264277249773939182e+00
1.350000000000000089e+00,-2.269628422553327862e+00
1.352500000000000036e+00,-2.275239854548744667e+00
1.354999999999999982e+00,-2.280689479379831131e+00
1.357499999999999929e+00,-2.285996975904454054e+00
1.360000000000000098e+00,-2.291334027952397268e+00
1.362500000000000044e+00,-2.296637154296122585e+00
1.364999999999999991e+00,-2.301830508095756400e+00
1.367499999999999938e+00,-2.307173792251985489e+00
1.370000000000000107e+00,-2.312189456530687970e+00
1.372500000000000053e+00,-2.317038763760250752e+00
1.375000000000000000e+00,-2.322166291789671710e+00
1.377499999999999947e+00,-2.327143805780903296e+00
1.380000000000000115e+00,-2.332157213382946903e+00
1.382500000000000062e+00,-2.337087890633234633e+00
1.385000000000000009e+00,-2.341964436677822281e+00
1.387499999999999956e+00,-2.346450431036910089e+00
1.390000000000000124e+00,-2.351343195499291383e+00
1.392500000000000071e+00,-2.356180674113767193e+00
1.395000000000000018e+00,-2.360628289737004781e+00
1.397499999999999964e+00,-2.365272447412669177e+00
1.400000000000000133e+00,-2.369781544262808293e+00
1.402500000000000080e+00,-2.374226366638340746e+00
1.405000000000000027e+00,-2.378606668947258029e+00
1.407499999999999973e+00,-2.383003975327304236e+00
1.409999999999999920e+00,-2.387339939997788818e+00
1.412500000000000089e+00,-2.391576758338858966e+00
1.415000000000000036e+00,-2.395677300450895775e+00
1.417499999999999982e+00,-2.399901410458673112e+00
1.419999999999999929e+00,-2.404066059640220132e+00
1.422500000000000098e+00,-2.408064679337782010e+00
1.425000000000000044e+00,-2.412072765154651410e+00
1.427499999999999991e+00,-2.416193899114343679e+00
1.429999999999999938e+00,-2.419881932646995804e+00
